DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2020/12/02 16:50:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia,1.0,0.8,0.1,-2.345,-56.984,143.8
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,1.0,2.3,0.1,-1.687,-60.363,11.0
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,2.0,0.7,0.1,-1.721,-60.143,12.6
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,COARI,Amazônia,0.0,2.3,0.0,-3.884,-64.176,6.6
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,0.0,1.8,0.0,-3.831,-64.203,7.4
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,COARI,Amazônia,0.0,2.3,0.0,-3.892,-64.231,14.5
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,0.0,1.8,0.0,-3.834,-64.211,8.6
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia,1.0,1.8,0.1,-2.342,-57.026,113.6
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,COARI,Amazônia,0.0,1.7,0.0,-3.815,-64.158,19.8
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,FONTE BOA,Amazônia,2.0,14.5,0.0,-2.522,-66.093,14.9
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,FONTE BOA,Amazônia,2.0,17.8,0.0,-2.542,-66.053,15.3
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia,1.0,1.9,0.1,-2.342,-57.021,112.8
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,2.0,1.0,0.3,-1.924,-60.147,8.3
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia,2.0,2.6,0.3,-2.34,-56.943,46.5
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,3.0,0.2,0.1,-1.829,-60.194,15.5
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,APUÍ,Amazônia,0.0,15.5,0.0,-7.596,-60.587,4.6
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,0.0,4.2,0.0,-3.46,-64.492,5.3
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,URUCARÁ,Amazônia,0.0,0.1,0.1,-2.481,-57.699,18.8
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,FONTE BOA,Amazônia,2.0,14.0,-999.0,-2.52,-66.1,15.1
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia,1.0,2.0,0.1,-2.34,-57.014,65.7
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,MANACAPURU,Amazônia,1.0,4.4,0.0,-3.452,-60.67,5.8
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,0.0,4.3,0.0,-3.462,-64.506,12.1
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,COARI,Amazônia,0.0,2.3,0.0,-3.886,-64.19,9.1
2020/12/03 17:35:00,AQUA_M-T,Brasil,AMAZONAS,MANACAPURU,Amazônia,1.0,4.7,0.0,-3.451,-60.661,10.0
2020/12/02 16:50:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia,1.0,0.8,0.1,-2.348,-56.979,62.9
2020/12/02 16:50:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia,2.0,0.0,0.2,-2.094,-56.907,45.0
2020/12/09 18:35:00,AQUA_M-T,Brasil,AMAZONAS,BENJAMIN CONSTANT,Amazônia,0.0,0.1,-999.0,-4.316,-69.909,19.2
2020/12/08 17:55:00,AQUA_M-T,Brasil,AMAZONAS,FONTE BOA,Amazônia,0.0,0.2,0.6,-2.521,-66.089,6.6
2020/12/08 17:55:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,0.0,0.0,-999.0,-3.356,-64.717,8.5
2020/12/08 17:50:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,0.0,0.0,0.0,-7.464,-60.753,6.3
2020/12/08 17:50:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,0.0,3.1,0.0,-7.295,-64.736,7.5
2020/12/08 17:50:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,0.0,0.7,0.0,-7.744,-61.181,12.2
2020/12/08 17:50:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,0.0,3.1,0.0,-7.296,-64.745,25.1
2020/12/09 17:00:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,0.0,2.5,-999.0,-2.641,-56.747,16.4
2020/12/12 17:30:00,AQUA_M-T,Brasil,AMAZONAS,MANACAPURU,Amazônia,0.0,0.0,0.0,-3.611,-61.276,22.3
2020/12/12 17:30:00,AQUA_M-T,Brasil,AMAZONAS,MANACAPURU,Amazônia,0.0,0.0,-999.0,-3.291,-60.62,9.4
2020/12/12 17:30:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazônia,3.0,0.1,0.1,-3.73,-58.473,10.6
2020/12/12 17:30:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazônia,1.0,0.0,0.1,-3.506,-58.517,6.6
2020/12/12 17:30:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazônia,3.0,0.0,0.1,-3.677,-58.426,5.0
2020/12/12 17:30:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,0.0,0.0,0.1,-2.139,-59.315,4.7
2020/12/12 17:30:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazônia,1.0,0.0,0.1,-3.507,-58.526,12.1
2020/12/12 17:30:00,AQUA_M-T,Brasil,AMAZONAS,MAUÉS,Amazônia,3.0,0.7,0.2,-3.921,-57.878,9.1
